1110, 0.00948, 0.005
1120, 0.00980, 0.005
1130, 0.01070, 0.005
1140, 0.01029, 0.005
1150, 0.00906, 0.005
1160, 0.01042, 0.005
1170, 0.00857, 0.005
1180, 0.01218, 0.005
1190, 0.01167, 0.005
1200, 0.00912, 0.005
1210, 0.00771, 0.005
1220, 0.00837, 0.005
1230, 0.00923, 0.005
1240, 0.00914, 0.005
1250, 0.01068, 0.005
1260, 0.00868, 0.005
1270, 0.01195, 0.005
1280, 0.00791, 0.005
1290, 0.00751, 0.005
1300, 0.00703, 0.005
1310, 0.00898, 0.005
1320, 0.01066, 0.005
1330, 0.00943, 0.005
1340, 0.00748, 0.005
1350, 0.00815, 0.005
1360, 0.00833, 0.005
1370, 0.00973, 0.005
1380, 0.01053, 0.005
1390, 0.00952, 0.005
1400, 0.00916, 0.005
1410, 0.00663, 0.005
1420, 0.00881, 0.005
1430, 0.00720, 0.005
1440, 0.00761, 0.005
1450, 0.00810, 0.005
1460, 0.01175, 0.005
1470, 0.00761, 0.005
1480, 0.00770, 0.005
1490, 0.00965, 0.005
1500, 0.00904, 0.005
1510, 0.00823, 0.005
1520, 0.00869, 0.005
1530, 0.00778, 0.005
1540, 0.00993, 0.005
1550, 0.00920, 0.005
1560, 0.01153, 0.005
1570, 0.00878, 0.005
1580, 0.00893, 0.005
1590, 0.00762, 0.005
1600, 0.00905, 0.005
1610, 0.00911, 0.005
1620, 0.00781, 0.005
1630, 0.01196, 0.005
1640, 0.00973, 0.005
1650, 0.00824, 0.005
1660, 0.00797, 0.005
1670, 0.00899, 0.005
1680, 0.00776, 0.005
1690, 0.00957, 0.005
1700, 0.00749, 0.005
1710, 0.00907, 0.005
1720, 0.00771, 0.005
1730, 0.00758, 0.005
1740, 0.00894, 0.005
1750, 0.00939, 0.005
1760, 0.01029, 0.005
1770, 0.00686, 0.005
1780, 0.00787, 0.005
1790, 0.00854, 0.005
1800, 0.01010, 0.005
1810, 0.00751, 0.005
1820, 0.00652, 0.005
1830, 0.00586, 0.005
1840, 0.00657, 0.005
1850, 0.00792, 0.005
1860, 0.00598, 0.005
1870, 0.00919, 0.005
1880, 0.00597, 0.005
1890, 0.00880, 0.005
1900, 0.00680, 0.005
1910, 0.00627, 0.005
1920, 0.00989, 0.005
1930, 0.01007, 0.005
1940, 0.00981, 0.005
1950, 0.00730, 0.005
1960, 0.00563, 0.005
1970, 0.00730, 0.005
1980, 0.00774, 0.005
1990, 0.00540, 0.005
2000, 0.00688, 0.005
2010, 0.00715, 0.005
2020, 0.00652, 0.005
2030, 0.01072, 0.005
2040, 0.00808, 0.005
2050, 0.00809, 0.005
2060, 0.00602, 0.005
2070, 0.00659, 0.005
2080, 0.00699, 0.005
2090, 0.00620, 0.005
2100, 0.00860, 0.005
2110, 0.00581, 0.005
2120, 0.00664, 0.005
2130, 0.00551, 0.005
2140, 0.00651, 0.005
2150, 0.00653, 0.005
2160, 0.00795, 0.005
2170, 0.00790, 0.005
2180, 0.00712, 0.005
2190, 0.00641, 0.005
2200, 0.00602, 0.005
2210, 0.00537, 0.005
2220, 0.00795, 0.005
2230, 0.00696, 0.005
2240, 0.00734, 0.005
2250, 0.01147, 0.005
2260, 0.00733, 0.005
2270, 0.00697, 0.005
2280, 0.00720, 0.005
2290, 0.00690, 0.005
2300, 0.00572, 0.005
2310, 0.00820, 0.005
2320, 0.00662, 0.005
2330, 0.00625, 0.005
2340, 0.00519, 0.005
2350, 0.00999, 0.005
2360, 0.00666, 0.005
2370, 0.00705, 0.005
2380, 0.00954, 0.005
2390, 0.00628, 0.005
2400, 0.00562, 0.005
2410, 0.00564, 0.005
2420, 0.00716, 0.005
2430, 0.00576, 0.005
2440, 0.00969, 0.005
2450, 0.01028, 0.005
2460, 0.00661, 0.005
2470, 0.00499, 0.005
2480, 0.00915, 0.005
2490, 0.00922, 0.005
2500, 0.00679, 0.005
2510, 0.00928, 0.005
2520, 0.00569, 0.005
2530, 0.00623, 0.005
2540, 0.00468, 0.005
2550, 0.00738, 0.005
2560, 0.00869, 0.005
2570, 0.00735, 0.005
2580, 0.00894, 0.005
2590, 0.00836, 0.005
2600, 0.00883, 0.005
2610, 0.00845, 0.005
2620, 0.00791, 0.005
2630, 0.00505, 0.005
2640, 0.00679, 0.005
2650, 0.00535, 0.005
2660, 0.00694, 0.005
2670, 0.00528, 0.005
2680, 0.00516, 0.005
2690, 0.00472, 0.005
2700, 0.00616, 0.005
2710, 0.00547, 0.005
2720, 0.00545, 0.005
2730, 0.00849, 0.005
2740, 0.00787, 0.005
2750, 0.00748, 0.005
2760, 0.00861, 0.005
2770, 0.00578, 0.005
2780, 0.00756, 0.005
2790, 0.00709, 0.005
2800, 0.00617, 0.005
2810, 0.00723, 0.005
2820, 0.01008, 0.005
2830, 0.00641, 0.005
2840, 0.00742, 0.005
2850, 0.00512, 0.005
2860, 0.00517, 0.005
2870, 0.00719, 0.005
2880, 0.00839, 0.005
2890, 0.00555, 0.005
2900, 0.00498, 0.005
2910, 0.00461, 0.005
2920, 0.00614, 0.005
2930, 0.00643, 0.005
2940, 0.00806, 0.005
2950, 0.00733, 0.005
2960, 0.00745, 0.005
2970, 0.00597, 0.005
2980, 0.00566, 0.005
2990, 0.00596, 0.005
3000, 0.00758, 0.005
3010, 0.00744, 0.005
3020, 0.00686, 0.005
3030, 0.00740, 0.005
3040, 0.00671, 0.005
3050, 0.00516, 0.005
3060, 0.00806, 0.005
3070, 0.00658, 0.005
3080, 0.00643, 0.005
3090, 0.00760, 0.005
3100, 0.00699, 0.005
3110, 0.00689, 0.005
3120, 0.00416, 0.005
3130, 0.00599, 0.005
3140, 0.00472, 0.005
3150, 0.00586, 0.005
3160, 0.00568, 0.005
3170, 0.00733, 0.005
3180, 0.00599, 0.005
3190, 0.00672, 0.005
3200, 0.00579, 0.005
3210, 0.00594, 0.005
3220, 0.00649, 0.005
3230, 0.00511, 0.005
3240, 0.00727, 0.005
3250, 0.00675, 0.005
3260, 0.00595, 0.005
3270, 0.00665, 0.005
3280, 0.00920, 0.005
3290, 0.00607, 0.005
3300, 0.00498, 0.005
3310, 0.00752, 0.005
3320, 0.00550, 0.005
3330, 0.00451, 0.005
3340, 0.00566, 0.005
3350, 0.00686, 0.005
3360, 0.00783, 0.005
3370, 0.00640, 0.005
3380, 0.00552, 0.005
3390, 0.00518, 0.005
3400, 0.00527, 0.005
3410, 0.00506, 0.005
3420, 0.00640, 0.005
3430, 0.00583, 0.005
3440, 0.00478, 0.005
3450, 0.00395, 0.005
3460, 0.00411, 0.005
3470, 0.00497, 0.005
3480, 0.00476, 0.005
3490, 0.00686, 0.005
3500, 0.00617, 0.005
3510, 0.00534, 0.005
3520, 0.00630, 0.005
3530, 0.00515, 0.005
3540, 0.00650, 0.005
3550, 0.00413, 0.005
3560, 0.00716, 0.005
3570, 0.00584, 0.005
3580, 0.00612, 0.005
3590, 0.00588, 0.005
3600, 0.00788, 0.005
3610, 0.00529, 0.005
3620, 0.00540, 0.005
3630, 0.00448, 0.005
3640, 0.00741, 0.005
3650, 0.00943, 0.005
3660, 0.00586, 0.005
3670, 0.00530, 0.005
3680, 0.00423, 0.005
3690, 0.00622, 0.005
3700, 0.00670, 0.005
3710, 0.00495, 0.005
3720, 0.00892, 0.005
3730, 0.00590, 0.005
3740, 0.00525, 0.005
3750, 0.00718, 0.005
3760, 0.00638, 0.005
3770, 0.00609, 0.005
3780, 0.00732, 0.005
3790, 0.00476, 0.005
3800, 0.00528, 0.005
3810, 0.00743, 0.005
3820, 0.00598, 0.005
3830, 0.00497, 0.005
3840, 0.00655, 0.005
3850, 0.00429, 0.005
3860, 0.00357, 0.005
3870, 0.00436, 0.005
3880, 0.00571, 0.005
3890, 0.00600, 0.005
3900, 0.00521, 0.005
3910, 0.00549, 0.005
3920, 0.00612, 0.005
3930, 0.00671, 0.005
3940, 0.00684, 0.005
3950, 0.00569, 0.005
3960, 0.00633, 0.005
3970, 0.00667, 0.005
3980, 0.00473, 0.005
3990, 0.00500, 0.005
4000, 0.00453, 0.005
4010, 0.00834, 0.005
4020, 0.00516, 0.005
4030, 0.00706, 0.005
4040, 0.00387, 0.005
4050, 0.00561, 0.005
4060, 0.00479, 0.005
4070, 0.00514, 0.005
4080, 0.00507, 0.005
4090, 0.00606, 0.005
4100, 0.00837, 0.005
4110, 0.00620, 0.005
4120, 0.00734, 0.005
4130, 0.00744, 0.005
4140, 0.00476, 0.005
4150, 0.00446, 0.005
4160, 0.00455, 0.005
4170, 0.00537, 0.005
4180, 0.00912, 0.005
4190, 0.00554, 0.005
4200, 0.00645, 0.005
4210, 0.00513, 0.005
4220, 0.00488, 0.005
4230, 0.00712, 0.005
4240, 0.00575, 0.005
4250, 0.00513, 0.005
4260, 0.00472, 0.005
4270, 0.00651, 0.005
4280, 0.00425, 0.005
4290, 0.00510, 0.005
4300, 0.00473, 0.005
4310, 0.00622, 0.005
4320, 0.00600, 0.005
4330, 0.00498, 0.005
4340, 0.00417, 0.005
4350, 0.00462, 0.005
4360, 0.00551, 0.005
4370, 0.00664, 0.005
4380, 0.00506, 0.005
4390, 0.00430, 0.005
4400, 0.00508, 0.005
4410, 0.00517, 0.005
4420, 0.00511, 0.005
4430, 0.00618, 0.005
4440, 0.00421, 0.005
4450, 0.00428, 0.005
4460, 0.00632, 0.005
4470, 0.00515, 0.005
4480, 0.00482, 0.005
4490, 0.00603, 0.005
4500, 0.00548, 0.005
4510, 0.00622, 0.005
4520, 0.00589, 0.005
4530, 0.00583, 0.005
4540, 0.00437, 0.005
4550, 0.00384, 0.005
4560, 0.00647, 0.005
4570, 0.00504, 0.005
4580, 0.00466, 0.005
4590, 0.00429, 0.005
4600, 0.00603, 0.005
4610, 0.00440, 0.005
4620, 0.00702, 0.005
4630, 0.00440, 0.005
4640, 0.00806, 0.005
4650, 0.00491, 0.005
4660, 0.00517, 0.005
4670, 0.00463, 0.005
4680, 0.00596, 0.005
4690, 0.00456, 0.005
4700, 0.00454, 0.005
4710, 0.00532, 0.005
4720, 0.00492, 0.005
4730, 0.00873, 0.005
4740, 0.00559, 0.005
4750, 0.00615, 0.005
4760, 0.00653, 0.005
4770, 0.00473, 0.005
4780, 0.00457, 0.005
4790, 0.00409, 0.005
4800, 0.00545, 0.005
4810, 0.00384, 0.005
4820, 0.00612, 0.005
4830, 0.00386, 0.005
4840, 0.00496, 0.005
4850, 0.00504, 0.005
4860, 0.00590, 0.005
4870, 0.00643, 0.005
4880, 0.00501, 0.005
4890, 0.00400, 0.005
4900, 0.00432, 0.005
4910, 0.00576, 0.005
4920, 0.00628, 0.005
4930, 0.00536, 0.005
4940, 0.00494, 0.005
4950, 0.00486, 0.005
4960, 0.00581, 0.005
4970, 0.00491, 0.005
4980, 0.00566, 0.005
4990, 0.00657, 0.005
5000, 0.00735, 0.005
5010, 0.00524, 0.005
5020, 0.00419, 0.005
5030, 0.00693, 0.005
5040, 0.00555, 0.005
5050, 0.00632, 0.005
5060, 0.00568, 0.005
5070, 0.00648, 0.005
5080, 0.00451, 0.005
5090, 0.00818, 0.005
5100, 0.00668, 0.005
5110, 0.00428, 0.005
5120, 0.00559, 0.005
5130, 0.00376, 0.005
5140, 0.00550, 0.005
5150, 0.00536, 0.005
5160, 0.00453, 0.005
5170, 0.00512, 0.005
5180, 0.00474, 0.005
5190, 0.00491, 0.005
5200, 0.00507, 0.005
5210, 0.00547, 0.005
5220, 0.00528, 0.005
5230, 0.00437, 0.005
5240, 0.00445, 0.005
5250, 0.00584, 0.005
5260, 0.00478, 0.005
5270, 0.00554, 0.005
5280, 0.00491, 0.005
5290, 0.00480, 0.005
5300, 0.00469, 0.005
5310, 0.00796, 0.005
5320, 0.00420, 0.005
5330, 0.00537, 0.005
5340, 0.00454, 0.005
5350, 0.00442, 0.005
5360, 0.00451, 0.005
5370, 0.00444, 0.005
5380, 0.00439, 0.005
5390, 0.00729, 0.005
5400, 0.00468, 0.005
5410, 0.00470, 0.005
5420, 0.00414, 0.005
5430, 0.00492, 0.005
5440, 0.00507, 0.005
5450, 0.00441, 0.005
5460, 0.00848, 0.005
5470, 0.00616, 0.005
5480, 0.00497, 0.005
5490, 0.00557, 0.005
5500, 0.00385, 0.005
5510, 0.00422, 0.005
5520, 0.00476, 0.005
5530, 0.00479, 0.005
5540, 0.00639, 0.005
5550, 0.00653, 0.005
5560, 0.00433, 0.005
5570, 0.00595, 0.005
5580, 0.00432, 0.005
5590, 0.00456, 0.005
5600, 0.00582, 0.005
5610, 0.00580, 0.005
5620, 0.00449, 0.005
5630, 0.00477, 0.005
5640, 0.00633, 0.005
5650, 0.00575, 0.005
5660, 0.00487, 0.005
5670, 0.00533, 0.005
5680, 0.00431, 0.005
5690, 0.00497, 0.005
5700, 0.00597, 0.005
5710, 0.00435, 0.005
5720, 0.00708, 0.005
5730, 0.00613, 0.005
5740, 0.00521, 0.005
5750, 0.00679, 0.005
5760, 0.00564, 0.005
5770, 0.00463, 0.005
5780, 0.00512, 0.005
5790, 0.00565, 0.005
5800, 0.00732, 0.005
5810, 0.00594, 0.005
5820, 0.00433, 0.005
5830, 0.00404, 0.005
5840, 0.00452, 0.005
5850, 0.00401, 0.005
5860, 0.00442, 0.005
5870, 0.00543, 0.005
5880, 0.00386, 0.005
5890, 0.00556, 0.005
5900, 0.00462, 0.005
5910, 0.00423, 0.005
5920, 0.00293, 0.005
5930, 0.00691, 0.005
5940, 0.00381, 0.005
5950, 0.00384, 0.005
5960, 0.00432, 0.005
5970, 0.00458, 0.005
5980, 0.00608, 0.005
5990, 0.00607, 0.005
6000, 0.00865, 0.005
6010, 0.00462, 0.005
6020, 0.00518, 0.005
6030, 0.00545, 0.005
6040, 0.00524, 0.005
6050, 0.00409, 0.005
6060, 0.00485, 0.005
6070, 0.00538, 0.005
6080, 0.00402, 0.005
6090, 0.00531, 0.005
6100, 0.00525, 0.005
6110, 0.00484, 0.005
6120, 0.00463, 0.005
6130, 0.00497, 0.005
6140, 0.00454, 0.005
6150, 0.00389, 0.005
6160, 0.00340, 0.005
6170, 0.00572, 0.005
6180, 0.00470, 0.005
6190, 0.00805, 0.005
6200, 0.00613, 0.005
6210, 0.00396, 0.005
6220, 0.00461, 0.005
6230, 0.00710, 0.005
6240, 0.00618, 0.005
6250, 0.00609, 0.005
6260, 0.00447, 0.005
6270, 0.00448, 0.005
6280, 0.00442, 0.005
6290, 0.00376, 0.005
6300, 0.00513, 0.005
6310, 0.00378, 0.005
6320, 0.00366, 0.005
6330, 0.00561, 0.005
6340, 0.00576, 0.005
6350, 0.00343, 0.005
6360, 0.00580, 0.005
6370, 0.00459, 0.005
6380, 0.00571, 0.005
6390, 0.00527, 0.005
6400, 0.00566, 0.005
6410, 0.00604, 0.005
6420, 0.00318, 0.005
6430, 0.00489, 0.005
6440, 0.00313, 0.005
6450, 0.00575, 0.005
6460, 0.00369, 0.005
6470, 0.00656, 0.005
6480, 0.00530, 0.005
6490, 0.00464, 0.005
6500, 0.00392, 0.005
6510, 0.00557, 0.005
6520, 0.00489, 0.005
6530, 0.00356, 0.005
6540, 0.00456, 0.005
6550, 0.00546, 0.005
6560, 0.00566, 0.005
6570, 0.00416, 0.005
6580, 0.00431, 0.005
6590, 0.00467, 0.005
6600, 0.00668, 0.005
6610, 0.00384, 0.005
6620, 0.00535, 0.005
6630, 0.00364, 0.005
6640, 0.00413, 0.005
6650, 0.00700, 0.005
6660, 0.00459, 0.005
6670, 0.00401, 0.005
6680, 0.00757, 0.005
6690, 0.00678, 0.005
6700, 0.00557, 0.005
6710, 0.00346, 0.005
6720, 0.00394, 0.005
6730, 0.00440, 0.005
6740, 0.00455, 0.005
6750, 0.00682, 0.005
6760, 0.00609, 0.005
6770, 0.00608, 0.005
6780, 0.00410, 0.005
6790, 0.00416, 0.005
6800, 0.00763, 0.005
6810, 0.00423, 0.005
6820, 0.00381, 0.005
6830, 0.00649, 0.005
6840, 0.00557, 0.005
6850, 0.00434, 0.005
6860, 0.00435, 0.005
6870, 0.00496, 0.005
6880, 0.00282, 0.005
6890, 0.00503, 0.005
6900, 0.00510, 0.005
6910, 0.00634, 0.005
6920, 0.00475, 0.005
6930, 0.00514, 0.005
6940, 0.00381, 0.005
6950, 0.00386, 0.005
6960, 0.00469, 0.005
6970, 0.00411, 0.005
6980, 0.00424, 0.005
6990, 0.00429, 0.005
7000, 0.00570, 0.005
7010, 0.00485, 0.005
7020, 0.00351, 0.005
7030, 0.00567, 0.005
7040, 0.00405, 0.005
7050, 0.00447, 0.005
7060, 0.00523, 0.005
7070, 0.00492, 0.005
7080, 0.00506, 0.005
7090, 0.00504, 0.005
7100, 0.00529, 0.005
7110, 0.00547, 0.005
7120, 0.00407, 0.005
7130, 0.00388, 0.005
7140, 0.00494, 0.005
7150, 0.00383, 0.005
7160, 0.00458, 0.005
7170, 0.00476, 0.005
7180, 0.00588, 0.005
7190, 0.00502, 0.005
7200, 0.00658, 0.005
7210, 0.00504, 0.005
7220, 0.00433, 0.005
7230, 0.00442, 0.005
7240, 0.00488, 0.005
7250, 0.00403, 0.005
7260, 0.00416, 0.005
7270, 0.00437, 0.005
7280, 0.00515, 0.005
7290, 0.00730, 0.005
7300, 0.00446, 0.005
7310, 0.00491, 0.005
7320, 0.00584, 0.005
7330, 0.00544, 0.005
7340, 0.00483, 0.005
7350, 0.00434, 0.005
7360, 0.00575, 0.005
7370, 0.00621, 0.005
7380, 0.00617, 0.005
7390, 0.00594, 0.005
7400, 0.00375, 0.005
7410, 0.00355, 0.005
7420, 0.00449, 0.005
7430, 0.00708, 0.005
7440, 0.00403, 0.005
7450, 0.00722, 0.005
7460, 0.00370, 0.005
7470, 0.00451, 0.005
7480, 0.00402, 0.005
7490, 0.00446, 0.005
7500, 0.00557, 0.005
7510, 0.00494, 0.005
7520, 0.00657, 0.005
7530, 0.00450, 0.005
7540, 0.00491, 0.005
7550, 0.00536, 0.005
7560, 0.00559, 0.005
7570, 0.00416, 0.005
7580, 0.00448, 0.005
7590, 0.00385, 0.005
7600, 0.00451, 0.005
7610, 0.00446, 0.005
7620, 0.01053, 0.005
7630, 0.00676, 0.005
7640, 0.00487, 0.005
7650, 0.00364, 0.005
7660, 0.00415, 0.005
7670, 0.00504, 0.005
7680, 0.00530, 0.005
7690, 0.00367, 0.005
7700, 0.00392, 0.005
7710, 0.00440, 0.005
7720, 0.00413, 0.005
7730, 0.00411, 0.005
7740, 0.00548, 0.005
7750, 0.00456, 0.005
7760, 0.00338, 0.005
7770, 0.00414, 0.005
7780, 0.00392, 0.005
7790, 0.00744, 0.005
7800, 0.00339, 0.005
7810, 0.00497, 0.005
7820, 0.00360, 0.005
7830, 0.00506, 0.005
7840, 0.00537, 0.005
7850, 0.00413, 0.005
7860, 0.00394, 0.005
7870, 0.00420, 0.005
7880, 0.00559, 0.005
7890, 0.00320, 0.005
7900, 0.00368, 0.005
7910, 0.00518, 0.005
7920, 0.00468, 0.005
7930, 0.00526, 0.005
7940, 0.00383, 0.005
7950, 0.00491, 0.005
7960, 0.00367, 0.005
7970, 0.00442, 0.005
7980, 0.00551, 0.005
7990, 0.00480, 0.005
8000, 0.00517, 0.005
8010, 0.00633, 0.005
8020, 0.00488, 0.005
8030, 0.00373, 0.005
8040, 0.00465, 0.005
8050, 0.00494, 0.005
8060, 0.00539, 0.005
8070, 0.00489, 0.005
8080, 0.00615, 0.005
8090, 0.00479, 0.005
8100, 0.00692, 0.005
8110, 0.00341, 0.005
8120, 0.00518, 0.005
8130, 0.00498, 0.005
8140, 0.00428, 0.005
8150, 0.00535, 0.005
8160, 0.00633, 0.005
8170, 0.00385, 0.005
8180, 0.00500, 0.005
8190, 0.00817, 0.005
8200, 0.00538, 0.005
8210, 0.00678, 0.005
8220, 0.00473, 0.005
8230, 0.00595, 0.005
8240, 0.00538, 0.005
8250, 0.00480, 0.005
8260, 0.00558, 0.005
8270, 0.00534, 0.005
8280, 0.00476, 0.005
8290, 0.00534, 0.005
8300, 0.00435, 0.005
8310, 0.00473, 0.005
8320, 0.00424, 0.005
8330, 0.00601, 0.005
8340, 0.00368, 0.005
8350, 0.00544, 0.005
8360, 0.00447, 0.005
8370, 0.00400, 0.005
8380, 0.00415, 0.005
8390, 0.00525, 0.005
8400, 0.00497, 0.005
8410, 0.00460, 0.005
8420, 0.00414, 0.005
8430, 0.00354, 0.005
8440, 0.00360, 0.005
8450, 0.00396, 0.005
8460, 0.00412, 0.005
8470, 0.00562, 0.005
8480, 0.00433, 0.005
8490, 0.00532, 0.005
8500, 0.00407, 0.005
8510, 0.00411, 0.005
8520, 0.00312, 0.005
8530, 0.00393, 0.005
8540, 0.00412, 0.005
8550, 0.00484, 0.005
8560, 0.00459, 0.005
8570, 0.00386, 0.005
8580, 0.00351, 0.005
8590, 0.00370, 0.005
8600, 0.00323, 0.005
8610, 0.00399, 0.005
8620, 0.00329, 0.005
8630, 0.00325, 0.005
8640, 0.00506, 0.005
8650, 0.00433, 0.005
8660, 0.00360, 0.005
8670, 0.00520, 0.005
8680, 0.00466, 0.005
8690, 0.00398, 0.005
8700, 0.00442, 0.005
8710, 0.00411, 0.005
8720, 0.00579, 0.005
8730, 0.00416, 0.005
8740, 0.00314, 0.005
8750, 0.00476, 0.005
8760, 0.00450, 0.005
8770, 0.00332, 0.005
8780, 0.00459, 0.005
8790, 0.00361, 0.005
8800, 0.00550, 0.005
8810, 0.00463, 0.005
8820, 0.00398, 0.005
8830, 0.00405, 0.005
8840, 0.00398, 0.005
8850, 0.00517, 0.005
8860, 0.00442, 0.005
8870, 0.00367, 0.005
8880, 0.00402, 0.005
8890, 0.00412, 0.005
8900, 0.00629, 0.005
8910, 0.00508, 0.005
8920, 0.00353, 0.005
8930, 0.00435, 0.005
8940, 0.00450, 0.005
8950, 0.00356, 0.005
8960, 0.00410, 0.005
8970, 0.00400, 0.005
8980, 0.00495, 0.005
8990, 0.00410, 0.005
9000, 0.00326, 0.005
9010, 0.00468, 0.005
9020, 0.00522, 0.005
9030, 0.00492, 0.005
9040, 0.00691, 0.005
9050, 0.00386, 0.005
9060, 0.00436, 0.005
9070, 0.00445, 0.005
9080, 0.00374, 0.005
9090, 0.00402, 0.005
9100, 0.00383, 0.005
9110, 0.00471, 0.005
9120, 0.00458, 0.005
9130, 0.00400, 0.005
9140, 0.00472, 0.005
9150, 0.00327, 0.005
9160, 0.00496, 0.005
9170, 0.00345, 0.005
9180, 0.00508, 0.005
9190, 0.00297, 0.005
9200, 0.00324, 0.005
9210, 0.00517, 0.005
9220, 0.00338, 0.005
9230, 0.00444, 0.005
9240, 0.00551, 0.005
9250, 0.00435, 0.005
9260, 0.00336, 0.005
9270, 0.00406, 0.005
9280, 0.00456, 0.005
9290, 0.00471, 0.005
9300, 0.00385, 0.005
9310, 0.00481, 0.005
9320, 0.00499, 0.005
9330, 0.00456, 0.005
9340, 0.00448, 0.005
9350, 0.00344, 0.005
9360, 0.00456, 0.005
9370, 0.00376, 0.005
9380, 0.00378, 0.005
9390, 0.00585, 0.005
9400, 0.00511, 0.005
9410, 0.00564, 0.005
9420, 0.00455, 0.005
9430, 0.00468, 0.005
9440, 0.00598, 0.005
9450, 0.00423, 0.005
9460, 0.00494, 0.005
9470, 0.00404, 0.005
9480, 0.00377, 0.005
9490, 0.00372, 0.005
9500, 0.00646, 0.005
9510, 0.00303, 0.005
9520, 0.00468, 0.005
9530, 0.00437, 0.005
9540, 0.00751, 0.005
9550, 0.00433, 0.005
9560, 0.00584, 0.005
9570, 0.00437, 0.005
9580, 0.00406, 0.005
9590, 0.00332, 0.005
9600, 0.00617, 0.005
9610, 0.00486, 0.005
9620, 0.00409, 0.005
9630, 0.00358, 0.005
9640, 0.00369, 0.005
9650, 0.00497, 0.005
9660, 0.00420, 0.005
9670, 0.00481, 0.005
9680, 0.00321, 0.005
9690, 0.00424, 0.005
9700, 0.00408, 0.005
9710, 0.00378, 0.005
9720, 0.00375, 0.005
9730, 0.00401, 0.005
9740, 0.00568, 0.005
9750, 0.00376, 0.005
9760, 0.00440, 0.005
9770, 0.00516, 0.005
9780, 0.00406, 0.005
9790, 0.00549, 0.005
9800, 0.00435, 0.005
9810, 0.00352, 0.005
9820, 0.00435, 0.005
9830, 0.00394, 0.005
9840, 0.00894, 0.005
9850, 0.00354, 0.005
9860, 0.00376, 0.005
9870, 0.00495, 0.005
9880, 0.00590, 0.005
9890, 0.00352, 0.005
9900, 0.00381, 0.005
9910, 0.00376, 0.005
9920, 0.00432, 0.005
9930, 0.00362, 0.005
9940, 0.00249, 0.005
9950, 0.00380, 0.005
9960, 0.00400, 0.005
9970, 0.00489, 0.005
9980, 0.00514, 0.005
9990, 0.00445, 0.005
10000, 0.00483, 0.005
10010, 0.00579, 0.02
10020, 0.00599, 0.02
10030, 0.00667, 0.02
10040, 0.00879, 0.02
10050, 0.01032, 0.02
10060, 0.00716, 0.02
10070, 0.00762, 0.02
